date,scenario_code,scenario_name,scenario_name_ko,lens,related_lenses,source_quality,event_or_seed_dependent,phase,layer,structured_score,coverage_ratio,breadth_score,confidence,raw_state,display_state,state_label,top_positive_drivers,top_negative_drivers,market_interpretation_ko
2023-04-12,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,40.40218,0.916667,0.22337,48.952033,OFF,OFF,OFF,,"KOSPI 200 20d return (-0.0742, z=+1.48) | EWY 20d return (-0.0682, z=+0.91) | UUP 20d return (-0.0396, z=-0.79)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-13,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,32.328929,0.916667,0.358937,56.408225,OFF,OFF,OFF,,"EWY 20d return (-0.1127, z=+1.50) | FXI 20d return (-0.0930, z=+0.62) | KOSPI 200 20d return (-0.0789, z=+1.58)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-14,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,37.54031,0.791667,0.27982,44.958135,OFF,OFF,OFF,,"EWY 20d return (-0.0723, z=+0.96) | KOSPI 200 20d return (-0.0686, z=+1.37) | FXI 20d return (-0.0560, z=+0.37)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-16,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,43.965801,0.125,0.120684,5.90513,OFF,OFF,OFF,,"USD/KRW 20d return (-0.0181, z=-0.24)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-17,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,37.280195,0.916667,0.273097,51.686978,OFF,OFF,OFF,,"FXI 20d return (-0.1014, z=+0.68) | KOSPI 200 20d return (-0.0767, z=+1.53) | EWY 20d return (-0.0758, z=+1.01)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-18,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,38.470589,0.916667,0.264546,51.216681,OFF,OFF,OFF,,"FXI 20d return (-0.0956, z=+0.64) | KOSPI 200 20d return (-0.0722, z=+1.44) | EWY 20d return (-0.0696, z=+0.93)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-19,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,43.724137,0.916667,0.23269,49.46462,OFF,OFF,OFF,,"KOSPI 200 20d return (-0.0612, z=+1.22) | FXI 20d return (-0.0554, z=+0.37) | EWY 20d return (-0.0548, z=+0.73)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-20,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,46.63524,0.916667,0.206501,48.024236,WATCH,WATCH,WATCH,"USD/KRW 20d return (+0.0501, z=+0.67)","KOSPI 200 20d return (-0.0529, z=+1.06) | EWY 20d return (-0.0457, z=+0.61)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-21,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,50.723811,0.791667,0.203168,41.317127,WATCH,WATCH,WATCH,"SOXX 20d return (+0.0447, z=-0.45) | FXI minus SPY 20d return (+0.0332, z=-0.66)","KOSPI 200 20d return (-0.0521, z=+1.04)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-23,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,65.09972,0.125,0.301994,7.264958,ACTIVE,PROVISIONAL,ACTIVE,"USD/KRW 20d return (+0.0453, z=+0.60)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-24,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,51.689227,0.916667,0.233821,49.526828,ACTIVE,ACTIVE,ACTIVE,"USD/KRW 20d return (+0.0459, z=+0.61) | FXI 20d return (+0.0345, z=-0.23)","KOSPI 200 20d return (-0.0497, z=+0.99)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-25,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,56.189937,0.916667,0.215026,48.493101,ACTIVE,ACTIVE,ACTIVE,"USD/KRW 20d return (+0.0606, z=+0.81) | SOXX 20d return (+0.0534, z=-0.53) | FXI 20d return (+0.0446, z=-0.30)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-26,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,57.016162,0.916667,0.217952,48.654,ACTIVE,ACTIVE,ACTIVE,"FXI 20d return (+0.0780, z=-0.52) | SOXX 20d return (+0.0426, z=-0.43) | USD/KRW 20d return (+0.0388, z=+0.52)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-27,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,57.342278,0.916667,0.252622,50.560865,ACTIVE,ACTIVE,ACTIVE,"SOXX 20d return (+0.0672, z=-0.67) | FXI 20d return (+0.0596, z=-0.40) | USD/KRW 20d return (+0.0589, z=+0.79)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-28,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,58.051322,0.791667,0.225982,42.400818,ACTIVE,ACTIVE,ACTIVE,"FXI 20d return (+0.0767, z=-0.51) | SOXX 20d return (+0.0666, z=-0.67) | FXI minus SPY 20d return (+0.0405, z=-0.81)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-04-30,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,63.530477,0.125,0.27061,7.029572,ACTIVE,PROVISIONAL,ACTIVE,"USD/KRW 20d return (+0.0406, z=+0.54)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-01,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,60.3975,0.833333,0.220976,44.382127,ACTIVE,ACTIVE,ACTIVE,"SOXX 20d return (+0.0651, z=-0.65) | FXI 20d return (+0.0649, z=-0.43) | USD/KRW 20d return (+0.0456, z=+0.61)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-02,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,58.560684,0.916667,0.226635,49.13158,ACTIVE,ACTIVE,ACTIVE,"FXI 20d return (+0.0854, z=-0.57) | SOXX 20d return (+0.0642, z=-0.64) | USD/KRW 20d return (+0.0380, z=+0.51)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-03,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,57.889435,0.916667,0.197653,47.537589,ACTIVE,ACTIVE,ACTIVE,"FXI 20d return (+0.0856, z=-0.57) | SOXX 20d return (+0.0583, z=-0.58) | FXI minus SPY 20d return (+0.0277, z=-0.55)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-04,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,52.771797,0.916667,0.105874,42.489752,ACTIVE,ACTIVE,ACTIVE,"SOXX 20d return (+0.0479, z=-0.48) | FXI 20d return (+0.0324, z=-0.22)","KOSPI 200 20d return (-0.0114, z=+0.23)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-05,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,51.808961,0.708333,0.128576,33.797805,ACTIVE,PROVISIONAL,ACTIVE,"FXI 20d return (+0.0319, z=-0.21) | SOXX 20d return (+0.0233, z=-0.23)","EWY 20d return (-0.0279, z=+0.37)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-07,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,47.702556,0.125,0.045949,5.344617,WATCH,PROVISIONAL,WATCH,,"USD/KRW 20d return (-0.0069, z=-0.09)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-08,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,49.691413,0.916667,0.117543,43.131522,WATCH,WATCH,WATCH,"SOXX 20d return (+0.0357, z=-0.36)","KOSPI 200 20d return (-0.0345, z=+0.69) | UUP 20d return (-0.0194, z=-0.39)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-09,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,53.996627,0.916667,0.126486,43.623402,WATCH,WATCH,WATCH,"SOXX 20d return (+0.0467, z=-0.47) | FXI 20d return (+0.0401, z=-0.27)","KOSPI 200 20d return (-0.0170, z=+0.34)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-10,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,51.615271,0.916667,0.06739,40.37312,WATCH,WATCH,WATCH,"SOXX 20d return (+0.0204, z=-0.20) | EWY 20d return (+0.0130, z=-0.17)","USD/KRW 20d return (-0.0164, z=-0.22)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-11,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,58.947504,0.916667,0.17895,46.508921,WATCH,WATCH,WATCH,"EWY 20d return (+0.0529, z=-0.70) | USD/KRW 20d return (+0.0374, z=+0.50) | SOXX 20d return (+0.0345, z=-0.35)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-12,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,60.433304,0.791667,0.208666,41.578305,ACTIVE,ACTIVE,ACTIVE,"EWY 20d return (+0.0553, z=-0.74) | FXI 20d return (+0.0504, z=-0.34) | SOXX 20d return (+0.0341, z=-0.34)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-14,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,67.610199,0.125,0.352204,7.64153,ACTIVE,PROVISIONAL,ACTIVE,"USD/KRW 20d return (+0.0528, z=+0.70)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-15,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,55.7861,0.916667,0.115722,43.031377,ACTIVE,ACTIVE,ACTIVE,"EWY 20d return (+0.0347, z=-0.46) | FXI 20d return (+0.0262, z=-0.17) | USD/KRW 20d return (+0.0219, z=+0.29)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-16,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,58.054465,0.916667,0.161089,45.526578,ACTIVE,ACTIVE,ACTIVE,"EWY 20d return (+0.0460, z=-0.61) | FXI 20d return (+0.0360, z=-0.24) | USD/KRW 20d return (+0.0332, z=+0.44)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-17,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,53.929778,0.916667,0.112725,42.866557,ACTIVE,ACTIVE,ACTIVE,"FXI 20d return (+0.0336, z=-0.22) | UUP 20d return (+0.0218, z=+0.44) | EWY 20d return (+0.0211, z=-0.28)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-18,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,53.535471,0.916667,0.162488,45.603499,ACTIVE,ACTIVE,ACTIVE,"FXI 20d return (+0.0443, z=-0.30) | UUP 20d return (+0.0371, z=+0.74)","SOXX 20d return (-0.0505, z=+0.50)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-19,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,50.719986,0.791667,0.154643,39.012208,ACTIVE,PROVISIONAL,ACTIVE,"UUP 20d return (+0.0336, z=+0.67) | FXI 20d return (+0.0308, z=-0.21)","SOXX 20d return (-0.0524, z=+0.52)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-21,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,43.939145,0.125,0.121217,5.909128,OFF,OFF,OFF,,"USD/KRW 20d return (-0.0182, z=-0.24)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-22,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,45.158137,0.916667,0.178754,46.49811,WATCH,WATCH,WATCH,"UUP 20d return (+0.0419, z=+0.84)","SOXX 20d return (-0.0600, z=+0.60) | USD/KRW 20d return (-0.0400, z=-0.53)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-23,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,43.217355,0.916667,0.217155,48.610197,WATCH,WATCH,WATCH,,"SOXX 20d return (-0.0821, z=+0.82) | EWY 20d return (-0.0462, z=+0.62) | USD/KRW 20d return (-0.0433, z=-0.58)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-24,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,48.261299,0.916667,0.260328,50.984684,WATCH,WATCH,WATCH,"UUP 20d return (+0.0519, z=+1.04) | FXI 20d return (+0.0501, z=-0.33)","SOXX 20d return (-0.0573, z=+0.57)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-25,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,49.565885,0.916667,0.355109,56.197667,WATCH,WATCH,WATCH,"FXI 20d return (+0.0983, z=-0.66) | UUP 20d return (+0.0602, z=+1.20)","SOXX 20d return (-0.1204, z=+1.20)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-26,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,45.840341,0.791667,0.433525,52.259083,WATCH,WATCH,WATCH,"FXI 20d return (+0.0816, z=-0.54) | UUP 20d return (+0.0560, z=+1.12)","SOXX 20d return (-0.1698, z=+1.70)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-28,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,38.855444,0.125,0.222891,6.671683,OFF,OFF,OFF,,"USD/KRW 20d return (-0.0334, z=-0.45)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-29,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,37.053699,0.125,0.258926,6.941945,OFF,OFF,OFF,,"USD/KRW 20d return (-0.0388, z=-0.52)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-30,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,45.588529,0.916667,0.453659,61.61789,WATCH,WATCH,WATCH,"FXI 20d return (+0.1171, z=-0.78)","SOXX 20d return (-0.1571, z=+1.57) | EWY 20d return (-0.0487, z=+0.65)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-05-31,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,47.390133,0.916667,0.382259,57.690896,WATCH,WATCH,WATCH,"FXI 20d return (+0.0940, z=-0.63) | UUP 20d return (+0.0516, z=+1.03)","SOXX 20d return (-0.1349, z=+1.35)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-06-01,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,43.21292,0.916667,0.353945,56.133615,WATCH,WATCH,WATCH,"FXI 20d return (+0.0519, z=-0.35)","SOXX 20d return (-0.1657, z=+1.66) | EWY 20d return (-0.0562, z=+0.75)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-06-02,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,42.691262,0.791667,0.447529,52.924276,WATCH,WATCH,WATCH,"UUP 20d return (+0.0568, z=+1.14)","SOXX 20d return (-0.1679, z=+1.68) | EWY 20d return (-0.0693, z=+0.92)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-06-04,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,40.430292,0.125,0.191394,6.435456,WATCH,PROVISIONAL,WATCH,,"USD/KRW 20d return (-0.0287, z=-0.38)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-06-05,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,44.841529,0.916667,0.391681,58.209105,WATCH,WATCH,WATCH,"FXI 20d return (+0.0673, z=-0.45) | UUP 20d return (+0.0558, z=+1.12)","SOXX 20d return (-0.1253, z=+1.25)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-06-06,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,44.500119,0.833333,0.381537,52.410199,WATCH,WATCH,WATCH,"UUP 20d return (+0.0588, z=+1.18)","SOXX 20d return (-0.1327, z=+1.33) | EWY 20d return (-0.0610, z=+0.81)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-06-07,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,43.369424,0.916667,0.355173,56.201185,WATCH,WATCH,WATCH,"UUP 20d return (+0.0525, z=+1.05)","SOXX 20d return (-0.1487, z=+1.49) | EWY 20d return (-0.0558, z=+0.74)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-06-08,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,39.029805,0.916667,0.356559,56.277408,OFF,OFF,OFF,,"SOXX 20d return (-0.1476, z=+1.48) | EWY 20d return (-0.0676, z=+0.90) | USD/KRW 20d return (-0.0620, z=-0.83)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-06-09,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,38.191918,0.791667,0.419775,51.605998,OFF,OFF,OFF,,"SOXX 20d return (-0.1568, z=+1.57) | EWY 20d return (-0.0986, z=+1.32) | KOSPI 200 20d return (-0.0562, z=+1.12)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-06-11,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,18.491028,0.125,0.630179,9.726346,OFF,OFF,OFF,,"USD/KRW 20d return (-0.0945, z=-1.26)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
2023-06-12,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,V1,shock_driver,31.334192,0.916667,0.44636,61.216485,OFF,OFF,OFF,,"SOXX 20d return (-0.1915, z=+1.91) | EWY 20d return (-0.1106, z=+1.48) | USD/KRW 20d return (-0.0878, z=-1.17)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.
